"Time (s)","Latitude (째)","Longitude (째)","Height (m)","Velocity (m/s)","Direction (째)","Horizontal Accuracy (m)","Vertical Accuracy (째)"
1.839884326E2,4.766130360E1,1.765942353E1,1.206818143E2,1.097388363E1,3.900309372E1,4.000604137E0,4.000604137E0
1.849884306E2,4.766137865E1,1.765952113E1,1.209027441E2,1.087072372E1,3.900309372E1,4.000604137E0,4.000604137E0
1.859884291E2,4.766145186E1,1.765961238E1,1.210811863E2,1.087072372E1,3.900309372E1,4.000604137E0,4.000604137E0
1.869884274E2,4.766152450E1,1.765970779E1,1.211966715E2,1.077226830E1,4.032260895E1,4.000604137E0,4.000604137E0
1.879884256E2,4.766160582E1,1.765980760E1,1.212692079E2,1.077226830E1,4.032260895E1,4.000604137E0,4.000604137E0
1.889884235E2,4.766167792E1,1.765989412E1,1.213145566E2,1.120993996E1,4.032260895E1,4.000604137E0,4.000604137E0
1.899884220E2,4.766176311E1,1.766000036E1,1.213428769E2,1.147233582E1,4.032260895E1,4.000604137E0,4.000604137E0
1.909884343E2,4.766183903E1,1.766009854E1,1.213605679E2,1.147233582E1,4.032260895E1,4.000604137E0,4.000604137E0
1.919884188E2,4.766191861E1,1.766019949E1,1.213716204E2,1.140644646E1,4.032260895E1,4.000604137E0,4.000604137E0
1.929884166E2,4.766199788E1,1.766029591E1,1.213785210E2,1.136297894E1,4.032260895E1,4.000604137E0,4.000604137E0
1.939884156E2,4.766207598E1,1.766038669E1,1.213828228E2,1.114644051E1,4.032260895E1,4.000604137E0,4.000604137E0
1.949884130E2,4.766215682E1,1.766048146E1,1.213855189E2,1.124726105E1,4.032260895E1,4.000604137E0,4.000604137E0
1.959884119E2,4.766217506E1,1.766049819E1,1.213872030E2,1.152960110E1,4.032260895E1,4.000604137E0,4.000604137E0
1.969884099E2,4.766232097E1,1.766066734E1,1.214117748E2,1.152960110E1,3.590358734E1,4.000604137E0,4.000604137E0
1.979884076E2,4.766240628E1,1.766076473E1,1.214936357E2,1.152960110E1,3.590358734E1,4.000604137E0,4.000604137E0
1.989884056E2,4.766248351E1,1.766085462E1,1.215509581E2,1.141717052E1,3.590358734E1,4.000604137E0,4.000604137E0
1.999884048E2,4.766256403E1,1.766094591E1,1.215207651E2,1.145888615E1,3.590358734E1,6.000906205E0,6.000906205E0
2.009884024E2,4.766264990E1,1.766103118E1,1.214284269E2,1.167884827E1,3.590358734E1,6.000906205E0,6.000906205E0
2.019884007E2,4.766273356E1,1.766112705E1,1.213575186E2,1.145888615E1,3.590358734E1,6.000906205E0,6.000906205E0
2.029883986E2,4.766281319E1,1.766121424E1,1.213670858E2,1.128348541E1,3.590358734E1,6.000906205E0,6.000906205E0
2.039883970E2,4.766289298E1,1.766130703E1,1.213483358E2,1.099202251E1,3.590358734E1,6.000906205E0,6.000906205E0
2.049883949E2,4.766297984E1,1.766139112E1,1.213196816E2,1.144619560E1,3.590358734E1,6.000906205E0,6.000906205E0
2.059883931E2,4.766303363E1,1.766144164E1,1.213417689E2,1.144619560E1,3.590358734E1,6.000906205E0,6.000906205E0
2.069883916E2,4.766313616E1,1.766155150E1,1.213567492E2,1.110177040E1,3.320854187E1,6.000906205E0,6.000906205E0
2.079883893E2,4.766322344E1,1.766163248E1,1.213282408E2,1.110177040E1,3.320854187E1,6.000906205E0,6.000906205E0
2.089883882E2,4.766330997E1,1.766171458E1,1.213222040E2,1.124149990E1,3.287500000E1,6.000906205E0,6.000906205E0
2.099883866E2,4.766340170E1,1.766177871E1,1.213447265E2,1.105398369E1,3.287500000E1,6.000906205E0,6.000906205E0
2.109883840E2,4.766348884E1,1.766186426E1,1.212767761E2,1.177619839E1,3.287500000E1,6.000906205E0,6.000906205E0
2.119883827E2,4.766357638E1,1.766195416E1,1.211211026E2,1.139142036E1,3.287500000E1,6.000906205E0,6.000906205E0
2.129883803E2,4.766366495E1,1.766203478E1,1.209169275E2,1.139142036E1,3.287500000E1,6.000906205E0,6.000906205E0
2.139883789E2,4.766375148E1,1.766211723E1,1.208146481E2,1.120433617E1,3.180042267E1,6.000906205E0,6.000906205E0
2.149883766E2,4.766383023E1,1.766219059E1,1.207690854E2,1.003870487E1,3.180042267E1,6.000906205E0,6.000906205E0
2.159883751E2,4.766390930E1,1.766225899E1,1.207012066E2,1.003870487E1,3.180042267E1,6.000906205E0,6.000906205E0
2.169883736E2,4.766398131E1,1.766232118E1,1.205682682E2,9.656689644E0,3.180042267E1,6.000906205E0,6.000906205E0
2.169883736E2,4.766425462E1,1.766255050E1,1.194865635E2,1.467743754E0,3.453946409E1,8.001208274E0,8.001208274E0
2.179883722E2,4.766426555E1,1.766256103E1,1.194503028E2,2.043080091E0,3.235750210E1,6.000906205E0,6.000906205E0
2.189883965E2,4.766428911E1,1.766258856E1,1.194276704E2,4.207600117E0,3.272217956E1,6.000906205E0,6.000906205E0
2.199883684E2,4.766432809E1,1.766262194E1,1.194135281E2,4.207600117E0,3.486236191E1,6.000906205E0,6.000906205E0
2.209883666E2,4.766437228E1,1.766266259E1,1.194046844E2,5.188815117E0,3.486236191E1,6.000906205E0,6.000906205E0
2.219883649E2,4.766442039E1,1.766271256E1,1.193991721E2,6.512965679E0,3.486236191E1,6.000906205E0,6.000906205E0
2.229883623E2,4.766447062E1,1.766275955E1,1.193957232E2,6.149050713E0,3.486236191E1,6.000906205E0,6.000906205E0
2.239883612E2,4.766451929E1,1.766280476E1,1.193935793E2,6.149050713E0,3.486236191E1,6.000906205E0,6.000906205E0
2.249883595E2,4.766456617E1,1.766285969E1,1.193922388E2,6.149050713E0,3.486236191E1,6.000906205E0,6.000906205E0
2.259883571E2,4.766461643E1,1.766291695E1,1.193913906E2,6.998925209E0,3.486236191E1,8.001208274E0,8.001208274E0
2.269883556E2,4.766467214E1,1.766297777E1,1.193908664E2,7.132352352E0,3.486236191E1,6.000906205E0,6.000906205E0
2.279883533E2,4.766473318E1,1.766303969E1,1.193905393E2,8.140940666E0,3.486236191E1,6.000906205E0,6.000906205E0
2.289883515E2,4.766478888E1,1.766311811E1,1.193903418E2,9.802311897E0,3.486236191E1,6.000906205E0,6.000906205E0
2.299883503E2,4.766487075E1,1.766322109E1,1.193902122E2,9.802311897E0,4.517279434E1,6.000906205E0,6.000906205E0
2.309883481E2,4.766495694E1,1.766335714E1,1.193901305E2,1.310405445E1,4.517279434E1,8.001208274E0,8.001208274E0
2.319883457E2,4.766505441E1,1.766348369E1,1.193944757E2,1.315944672E1,4.517279434E1,4.000604137E0,4.000604137E0
2.329883443E2,4.766513774E1,1.766359497E1,1.193932348E2,1.246933842E1,4.528754807E1,4.000604137E0,4.000604137E0
2.339883425E2,4.766521798E1,1.766371240E1,1.193920670E2,1.246933842E1,4.528754807E1,4.000604137E0,4.000604137E0
2.349883404E2,4.766529117E1,1.766383123E1,1.195128960E2,1.188413239E1,4.528754807E1,4.000604137E0,4.000604137E0
2.359883382E2,4.766535359E1,1.766393927E1,1.197436480E2,1.113557816E1,4.528754807E1,4.000604137E0,4.000604137E0
2.369883362E2,4.766541954E1,1.766404264E1,1.199764522E2,1.029870129E1,4.508940506E1,4.000604137E0,4.000604137E0
2.379883356E2,4.766548298E1,1.766414737E1,1.201307309E2,1.070821667E1,4.940447998E1,4.000604137E0,4.000604137E0
2.389883327E2,4.766555382E1,1.766426424E1,1.202279794E2,1.121353054E1,4.940447998E1,4.000604137E0,4.000604137E0
2.399883313E2,4.766562066E1,1.766438108E1,1.204042433E2,1.121353054E1,4.940447998E1,4.000604137E0,4.000604137E0
2.409883295E2,4.766568907E1,1.766450276E1,1.206101066E2,1.146525955E1,4.940447998E1,4.000604137E0,4.000604137E0
2.419883276E2,4.766575587E1,1.766461913E1,1.207581756E2,1.146525955E1,5.036929321E1,4.000604137E0,4.000604137E0
2.429883261E2,4.766582097E1,1.766473414E1,1.208906323E2,1.108720112E1,5.036929321E1,4.000604137E0,4.000604137E0
2.439883233E2,4.766584613E1,1.766477217E1,1.210682884E2,1.108720112E1,5.036929321E1,6.000906205E0,6.000906205E0
2.449883221E2,4.766594786E1,1.766495084E1,1.211516012E2,1.093415356E1,4.894827271E1,4.000604137E0,4.000604137E0
2.459883204E2,4.766601420E1,1.766506187E1,1.212152212E2,1.080239964E1,4.894827271E1,4.000604137E0,4.000604137E0
2.469883178E2,4.766606880E1,1.766515484E1,1.213045025E2,9.987401009E0,4.894827271E1,4.000604137E0,4.000604137E0
2.479883161E2,4.766611272E1,1.766522699E1,1.213676069E2,6.145089626E0,4.894551468E1,4.000604137E0,4.000604137E0
2.489883155E2,4.766614881E1,1.766527641E1,1.213791084E2,6.145089626E0,4.894551468E1,6.000906205E0,6.000906205E0
2.499883119E2,4.766616755E1,1.766531115E1,1.213861362E2,4.002279758E0,4.894551468E1,6.000906205E0,6.000906205E0
2.509883107E2,4.766618481E1,1.766533258E1,1.214201139E2,2.721792459E0,4.894551468E1,6.000906205E0,6.000906205E0
2.519883088E2,4.766619034E1,1.766534701E1,1.214592721E2,1.612793684E0,4.894551468E1,6.000906205E0,6.000906205E0
2.529883065E2,4.766619352E1,1.766535241E1,1.214929472E2,6.538499594E-1,4.894551468E1,6.000906205E0,6.000906205E0
2.539883056E2,4.766620292E1,1.766535626E1,1.215217480E2,7.299492359E-1,4.894551468E1,6.000906205E0,6.000906205E0
2.549883026E2,4.766620940E1,1.766536923E1,1.215427418E2,7.299492359E-1,4.894551468E1,6.000906205E0,6.000906205E0
2.559883016E2,4.766622302E1,1.766539994E1,1.215649462E2,1.830972075E0,4.894551468E1,6.000906205E0,6.000906205E0
2.569882990E2,4.766623694E1,1.766544881E1,1.215958821E2,3.195858717E0,4.894551468E1,6.000906205E0,6.000906205E0
2.579882973E2,4.766625992E1,1.766549770E1,1.216418911E2,4.677986145E0,4.894551468E1,6.000906205E0,6.000906205E0
2.589882953E2,4.766629545E1,1.766557061E1,1.216838592E2,7.514583111E0,4.443694305E1,6.000906205E0,6.000906205E0
2.599882939E2,4.766635408E1,1.766563662E1,1.217016104E2,7.514583111E0,4.443694305E1,6.000906205E0,6.000906205E0
2.609882919E2,4.766641576E1,1.766571704E1,1.216399807E2,8.444483757E0,4.443694305E1,6.000906205E0,6.000906205E0
2.619882898E2,4.766649374E1,1.766582141E1,1.215167584E2,1.052786827E1,4.443694305E1,6.000906205E0,6.000906205E0
2.629882882E2,4.766657657E1,1.766593427E1,1.213389821E2,1.263789082E1,4.443694305E1,6.000906205E0,6.000906205E0
2.639882867E2,4.766666325E1,1.766605108E1,1.211996682E2,1.311618423E1,4.443631744E1,6.000906205E0,6.000906205E0
2.649882839E2,4.766674293E1,1.766617771E1,1.211838966E2,1.263789082E1,4.443631744E1,6.000906205E0,6.000906205E0
2.659882821E2,4.766681893E1,1.766630273E1,1.211585065E2,1.243426132E1,4.443631744E1,6.000906205E0,6.000906205E0
2.669882808E2,4.766689379E1,1.766643195E1,1.210483565E2,1.239010239E1,5.229600525E1,6.000906205E0,6.000906205E0
2.679882784E2,4.766696581E1,1.766655337E1,1.208811021E2,1.242546558E1,5.229600525E1,6.000906205E0,6.000906205E0
2.689882772E2,4.766704406E1,1.766668775E1,1.206936217E2,1.296751690E1,5.229600525E1,6.000906205E0,6.000906205E0
2.699882751E2,4.766711530E1,1.766682594E1,1.205953052E2,1.296751690E1,5.124179077E1,6.000906205E0,6.000906205E0
2.709882728E2,4.766718459E1,1.766697042E1,1.205946059E2,1.314395142E1,5.124179077E1,6.000906205E0,6.000906205E0
2.719882708E2,4.766725819E1,1.766711632E1,1.205679903E2,1.314395142E1,5.124179077E1,6.000906205E0,6.000906205E0
2.729882691E2,4.766732878E1,1.766725246E1,1.204624829E2,1.252802277E1,5.124179077E1,4.000604137E0,4.000604137E0
2.739882683E2,4.766740059E1,1.766738487E1,1.203159489E2,1.268242741E1,5.124179077E1,4.000604137E0,4.000604137E0
2.749882655E2,4.766747467E1,1.766751906E1,1.202419968E2,1.268242741E1,5.124179077E1,4.000604137E0,4.000604137E0
2.759882647E2,4.766754882E1,1.766765476E1,1.202873909E2,1.294867611E1,5.081050873E1,4.000604137E0,4.000604137E0
2.769882625E2,4.766762462E1,1.766779412E1,1.202641486E2,1.332139874E1,5.081050873E1,4.000604137E0,4.000604137E0
2.779882592E2,4.766770379E1,1.766793904E1,1.201506840E2,1.353765678E1,5.041259384E1,4.000604137E0,4.000604137E0
2.789882584E2,4.766778383E1,1.766807949E1,1.199753803E2,1.382703018E1,5.041259384E1,4.000604137E0,4.000604137E0
2.799882562E2,4.766786496E1,1.766822048E1,1.197973122E2,1.382703018E1,5.041259384E1,4.000604137E0,4.000604137E0
2.809882551E2,4.766794527E1,1.766836123E1,1.197870448E2,1.382703018E1,5.041259384E1,4.000604137E0,4.000604137E0
2.819882526E2,4.766802050E1,1.766850509E1,1.197853451E2,1.365006924E1,5.041259384E1,4.000604137E0,4.000604137E0
2.829882512E2,4.766809929E1,1.766864466E1,1.196934668E2,1.342602348E1,5.041259384E1,4.000604137E0,4.000604137E0
2.839882492E2,4.766817594E1,1.766878324E1,1.196195145E2,1.342602348E1,5.041259384E1,4.000604137E0,4.000604137E0
2.849882467E2,4.766823874E1,1.766892875E1,1.196559273E2,1.333115673E1,6.645173645E1,4.000604137E0,4.000604137E0
2.859882442E2,4.766830294E1,1.766908018E1,1.196999158E2,1.317191029E1,6.645173645E1,4.000604137E0,4.000604137E0
2.869882429E2,4.766836736E1,1.766923233E1,1.198255900E2,1.317130470E1,6.645173645E1,4.000604137E0,4.000604137E0
2.879882413E2,4.766841531E1,1.766939593E1,1.199774092E2,1.313788319E1,6.645173645E1,4.000604137E0,4.000604137E0
2.889882395E2,4.766843589E1,1.766948553E1,1.200279533E2,1.313788319E1,6.645173645E1,6.000906205E0,6.000906205E0
2.899882377E2,4.766850222E1,1.766972549E1,1.200639754E2,1.309631157E1,6.598702240E1,6.000906205E0,6.000906205E0
2.909882360E2,4.766855050E1,1.766988478E1,1.201747218E2,1.302073383E1,6.598702240E1,6.000906205E0,6.000906205E0
2.919882345E2,4.766859761E1,1.767004449E1,1.202543786E2,1.309631157E1,5.722507477E1,6.000906205E0,6.000906205E0
2.929882323E2,4.766866248E1,1.767019347E1,1.203077865E2,1.335057640E1,5.226684570E1,6.000906205E0,6.000906205E0
2.939882302E2,4.766873425E1,1.767033704E1,1.203389040E2,1.339627934E1,5.226684570E1,6.000906205E0,6.000906205E0
2.949882274E2,4.766880710E1,1.767047652E1,1.203994879E2,1.335057640E1,5.226684570E1,6.000906205E0,6.000906205E0
2.959882259E2,4.766888009E1,1.767061577E1,1.204711484E2,1.308962250E1,5.522093582E1,6.000906205E0,6.000906205E0
2.969882245E2,4.766895120E1,1.767075581E1,1.205304172E2,1.308962250E1,4.929029083E1,6.000906205E0,6.000906205E0
2.979882216E2,4.766902493E1,1.767090055E1,1.206764746E2,1.318750477E1,4.929029083E1,6.000906205E0,6.000906205E0
2.989882210E2,4.766910063E1,1.767103595E1,1.207613792E2,1.318750477E1,4.929029083E1,6.000906205E0,6.000906205E0
2.999882182E2,4.766914409E1,1.767111902E1,1.207218731E2,1.287975883E1,4.929029083E1,6.000906205E0,6.000906205E0
3.009882165E2,4.766924677E1,1.767129874E1,1.206757762E2,1.287975883E1,5.013489532E1,4.000604137E0,4.000604137E0
3.019882146E2,4.766932459E1,1.767143509E1,1.207393367E2,1.318674374E1,5.013489532E1,4.000604137E0,4.000604137E0
3.029882127E2,4.766940138E1,1.767157305E1,1.207707965E2,1.332415962E1,5.013489532E1,4.000604137E0,4.000604137E0
3.039882116E2,4.766947764E1,1.767171056E1,1.206963378E2,1.332415962E1,5.013489532E1,4.000604137E0,4.000604137E0
3.049882094E2,4.766955441E1,1.767184639E1,1.206352923E2,1.325641632E1,5.013489532E1,4.000604137E0,4.000604137E0
3.059882076E2,4.766963297E1,1.767197961E1,1.206806038E2,1.323603249E1,5.013489532E1,4.000604137E0,4.000604137E0
3.069882051E2,4.766970026E1,1.767208590E1,1.206939790E2,1.323603249E1,5.013489532E1,4.000604137E0,4.000604137E0
3.079882033E2,4.766979974E1,1.767223762E1,1.206024957E2,1.340800095E1,4.592494583E1,4.000604137E0,4.000604137E0
3.089882019E2,4.766988400E1,1.767236522E1,1.205368914E2,1.356321049E1,4.592494583E1,4.000604137E0,4.000604137E0
3.099882001E2,4.766996757E1,1.767249680E1,1.205557231E2,1.352847958E1,4.592494583E1,4.000604137E0,4.000604137E0
3.109881979E2,4.767004988E1,1.767262375E1,1.205403715E2,1.352847958E1,4.592494583E1,4.000604137E0,4.000604137E0
3.119881965E2,4.767009300E1,1.767269047E1,1.206127057E2,1.323795033E1,4.592494583E1,4.000604137E0,4.000604137E0
3.129881942E2,4.767021377E1,1.767287460E1,1.207015263E2,1.308989048E1,4.816204071E1,4.000604137E0,4.000604137E0
3.139881927E2,4.767029993E1,1.767300075E1,1.207714512E2,1.344732189E1,4.479245758E1,4.000604137E0,4.000604137E0
3.149881909E2,4.767039004E1,1.767312312E1,1.208967252E2,1.320378876E1,4.379000854E1,4.000604137E0,4.000604137E0
3.159881889E2,4.767047436E1,1.767324837E1,1.209680157E2,1.340982628E1,4.379000854E1,4.000604137E0,4.000604137E0
3.169881864E2,4.767053984E1,1.767334967E1,1.210417357E2,1.340982628E1,4.379000854E1,4.000604137E0,4.000604137E0
3.179881847E2,4.767063896E1,1.767351178E1,1.211587512E2,1.387584591E1,4.431488800E1,6.000906205E0,6.000906205E0
3.189881842E2,4.767072301E1,1.767364954E1,1.211384551E2,1.387584591E1,4.431488800E1,6.000906205E0,6.000906205E0
3.199881804E2,4.767081156E1,1.767378587E1,1.210467496E2,1.365694237E1,4.431488800E1,6.000906205E0,6.000906205E0
3.209881791E2,4.767089559E1,1.767391945E1,1.210414380E2,1.353966808E1,4.431488800E1,4.000604137E0,4.000604137E0
3.219881769E2,4.767098181E1,1.767404798E1,1.210838084E2,1.353662872E1,4.431488800E1,4.000604137E0,4.000604137E0
3.229881756E2,4.767106841E1,1.767417140E1,1.210095344E2,1.313278580E1,4.431226730E1,4.000604137E0,4.000604137E0
3.239881735E2,4.767115368E1,1.767428926E1,1.208471860E2,1.313278580E1,4.431226730E1,4.000604137E0,4.000604137E0
3.249881713E2,4.767122985E1,1.767439875E1,1.206825671E2,1.306534576E1,4.431226730E1,4.000604137E0,4.000604137E0
3.259881697E2,4.767131681E1,1.767451802E1,1.205734218E2,1.275827789E1,4.052548981E1,4.000604137E0,4.000604137E0
3.269881680E2,4.767140802E1,1.767463981E1,1.205281201E2,1.296179962E1,4.052548981E1,4.000604137E0,4.000604137E0
3.279881659E2,4.767150080E1,1.767475137E1,1.204786146E2,1.301979351E1,4.052548981E1,4.000604137E0,4.000604137E0
3.289881644E2,4.767159073E1,1.767486233E1,1.204455803E2,1.343031979E1,4.052548981E1,4.000604137E0,4.000604137E0
3.299881626E2,4.767168445E1,1.767498097E1,1.204247399E2,1.343031979E1,4.052548981E1,4.000604137E0,4.000604137E0
3.309881605E2,4.767177951E1,1.767509370E1,1.203902599E2,1.343031979E1,4.052548981E1,4.000604137E0,4.000604137E0
3.319881586E2,4.767186669E1,1.767520127E1,1.202516252E2,1.319039726E1,4.052548981E1,4.000604137E0,4.000604137E0
3.329881561E2,4.767195633E1,1.767530577E1,1.200441689E2,1.231254864E1,4.052548981E1,6.000906205E0,6.000906205E0
3.339881542E2,4.767200651E1,1.767536089E1,1.198435770E2,1.231254864E1,4.052548981E1,6.000906205E0,6.000906205E0
3.349881524E2,4.767213264E1,1.767550511E1,1.197795588E2,1.231254864E1,3.842610168E1,4.000604137E0,4.000604137E0
3.359881502E2,4.767220657E1,1.767559402E1,1.197330020E2,1.246178722E1,3.842610168E1,4.000604137E0,4.000604137E0
3.369881487E2,4.767231045E1,1.767571474E1,1.196159836E2,1.272135067E1,3.846703720E1,4.000604137E0,4.000604137E0
3.379881477E2,4.767240270E1,1.767581610E1,1.195323213E2,1.281409836E1,3.846703720E1,4.000604137E0,4.000604137E0
3.389881448E2,4.767249379E1,1.767592079E1,1.194790073E2,1.281409836E1,3.846703720E1,4.000604137E0,4.000604137E0
3.399881432E2,4.767258852E1,1.767601842E1,1.194480365E2,1.280705929E1,3.846703720E1,4.000604137E0,4.000604137E0
3.409881417E2,4.767268217E1,1.767611672E1,1.194264824E2,1.276118374E1,3.846703720E1,4.000604137E0,4.000604137E0
3.419881395E2,4.767277209E1,1.767621382E1,1.194128051E2,1.260558319E1,3.846703720E1,4.000604137E0,4.000604137E0
3.429881375E2,4.767285820E1,1.767631103E1,1.194042413E2,1.168978500E1,3.844913864E1,4.000604137E0,4.000604137E0
3.439881356E2,4.767293304E1,1.767640895E1,1.193988943E2,1.168978500E1,3.844913864E1,4.000604137E0,4.000604137E0
3.449881338E2,4.767301008E1,1.767650334E1,1.193955581E2,1.123804092E1,3.844913864E1,4.000604137E0,4.000604137E0
3.459881319E2,4.767308576E1,1.767658962E1,1.193934666E2,1.071460629E1,3.844913864E1,4.000604137E0,4.000604137E0
3.469881300E2,4.767316216E1,1.767667697E1,1.193550937E2,1.071460629E1,2.927277756E1,4.000604137E0,4.000604137E0
3.479881279E2,4.767324054E1,1.767675995E1,1.192339087E2,1.040540600E1,2.927277756E1,4.000604137E0,4.000604137E0
3.489881263E2,4.767332457E1,1.767681349E1,1.190531913E2,1.040540600E1,2.822182274E1,4.000604137E0,4.000604137E0
3.499881241E2,4.767340194E1,1.767686837E1,1.188281234E2,9.821357727E0,2.822182274E1,4.000604137E0,4.000604137E0
3.509881223E2,4.767347138E1,1.767691685E1,1.186431975E2,9.082756042E0,2.822182274E1,4.000604137E0,4.000604137E0
3.519881204E2,4.767352950E1,1.767697208E1,1.185293573E2,8.015352249E0,2.822182274E1,4.000604137E0,4.000604137E0
3.529881191E2,4.767360227E1,1.767709294E1,1.184751541E2,7.608991146E0,6.610312653E1,4.000604137E0,4.000604137E0
3.539881169E2,4.767362661E1,1.767711234E1,1.184429958E2,8.469189644E0,6.610312653E1,4.000604137E0,4.000604137E0
3.549881150E2,4.767367059E1,1.767723292E1,1.184230807E2,8.469189644E0,4.508852768E1,4.000604137E0,4.000604137E0
3.559881128E2,4.767369868E1,1.767728968E1,1.184106522E2,8.601427078E0,3.005811691E1,4.000604137E0,4.000604137E0
3.569881110E2,4.767378427E1,1.767734935E1,1.184028999E2,8.601427078E0,7.518759727E0,4.000604137E0,4.000604137E0
3.579881090E2,4.767387443E1,1.767734761E1,1.183980598E2,8.615994453E0,3.351572876E2,4.000604137E0,4.000604137E0
3.589881067E2,4.767393588E1,1.767729663E1,1.183950352E2,9.195184708E0,3.256308289E2,6.000906205E0,6.000906205E0
3.599881048E2,4.767401184E1,1.767714112E1,1.183931397E2,9.195184708E0,2.929615479E2,6.000906205E0,6.000906205E0
3.609881032E2,4.767402448E1,1.767706170E1,1.183889539E2,9.195184708E0,2.743851624E2,6.000906205E0,6.000906205E0
3.619881012E2,4.767402561E1,1.767694121E1,1.183139793E2,9.294765472E0,2.547897797E2,6.000906205E0,6.000906205E0
3.629881001E2,4.767400084E1,1.767682834E1,1.181724349E2,1.031916332E1,2.411882935E2,6.000906205E0,6.000906205E0
3.639880975E2,4.767398656E1,1.767676059E1,1.179543880E2,1.031916332E1,2.332149963E2,6.000906205E0,6.000906205E0
3.649880964E2,4.767393786E1,1.767654253E1,1.177078305E2,1.031916332E1,2.738538208E2,6.000906205E0,6.000906205E0
3.659880941E2,4.767395362E1,1.767640684E1,1.175264547E2,1.074212646E1,2.807902527E2,6.000906205E0,6.000906205E0
3.669880919E2,4.767399429E1,1.767623420E1,1.173897335E2,1.278323746E1,2.831616516E2,8.001208274E0,8.001208274E0
3.679880902E2,4.767401622E1,1.767616202E1,1.172535363E2,1.453839684E1,2.831616516E2,6.000906205E0,6.000906205E0
3.689880879E2,4.767406877E1,1.767586531E1,1.171162106E2,1.551139450E1,2.852101135E2,6.000906205E0,6.000906205E0
3.699880866E2,4.767410929E1,1.767565396E1,1.169802551E2,1.551139450E1,2.852101135E2,6.000906205E0,6.000906205E0
3.709880840E2,4.767414916E1,1.767544573E1,1.168426376E2,1.564025497E1,2.847389832E2,6.000906205E0,6.000906205E0
3.719880826E2,4.767418778E1,1.767524792E1,1.167038377E2,1.579823399E1,2.847389832E2,6.000906205E0,6.000906205E0